,type,start_time,end_time
1381,1,11977,11979
1382,6,11981,11988
1383,6,11990,11997
1384,1,11997,11999
1385,5,12001,12007
1386,18,12008,12027
1387,1,12013,12015
1388,1,12024,12026
1389,1,12027,12029
1390,1,12051,12053
1391,3,12064,12068
1392,1,12071,12073
1393,19,12078,12098
1394,6,12086,12093
1395,1,12086,12088
1396,3,12087,12091
1397,6,12106,12113
1398,14,12108,12123
1399,7,12125,12133
1400,3,12130,12134
1401,6,12145,12152
1402,1,12155,12157
1403,2,12163,12166
1404,3,12165,12169
1405,1,12173,12175
1406,1,12211,12213
1407,1,12219,12221
1408,8,12222,12231
1409,1,12223,12225
1410,2,12226,12229
1411,2,12248,12251
1412,9,12255,12265
1413,1,12256,12258
1414,4,12267,12272
1415,8,12271,12280
1416,4,12276,12281
1417,9,12280,12290
1418,17,12285,12303
1419,1,12288,12290
1420,1,12301,12303
1421,7,12303,12311
1422,1,12309,12311
1423,5,12314,12320
1424,3,12334,12338
1425,1,12341,12343
1426,1,12345,12347
1427,6,12352,12359
1428,1,12352,12354
1429,1,12355,12357
1430,6,12356,12363
1431,1,12360,12362
1432,3,12361,12365
1433,1,12377,12379
1434,12,12410,12423
1435,11,12413,12425
1436,5,12414,12420
1437,13,12414,12428
1438,1,12419,12421
1439,1,12427,12429
1440,12,12433,12446
1441,1,12444,12446
1442,3,12467,12471
1443,1,12474,12476
1444,18,12498,12517
1445,4,12505,12510
1446,2,12506,12509
1447,17,12509,12527
1448,7,12520,12528
1449,10,12528,12539
1450,2,12542,12545
1451,20,12543,12564
1452,2,12546,12549
1453,9,12553,12563
1454,1,12567,12569
1455,2,12578,12581
1456,5,12581,12587
1457,2,12598,12601
1458,10,12598,12609
1459,8,12599,12608
1460,20,12609,12630
1461,1,12620,12622
1462,3,12650,12654
1463,2,12675,12678
1464,1,12678,12680
1465,6,12693,12700
1466,7,12698,12706
1467,1,12710,12712
1468,6,12716,12723
1469,3,12731,12735
1470,3,12733,12737
1471,11,12739,12751
1472,2,12739,12742
1473,19,12744,12764
1474,2,12746,12749
1475,4,12748,12753
1476,3,12749,12753
1477,19,12762,12782
1478,1,12781,12783
1479,2,12790,12793
1480,11,12794,12806
1481,5,12796,12802
1482,5,12811,12817
1483,3,12812,12816
1484,2,12814,12817
1485,3,12818,12822
1486,5,12824,12830
1487,13,12838,12852
1488,1,12859,12861
1489,5,12860,12866
1490,6,12861,12868
1491,1,12873,12875
1492,8,12875,12884
1493,8,12879,12888
1494,4,12881,12886
1495,4,12888,12893
1496,1,12893,12895
1497,4,12896,12901
1498,1,12910,12912
1499,8,12911,12920
1500,1,12918,12920
1501,3,12927,12931
1502,6,12930,12937
1503,2,12938,12941
1504,8,12947,12956
1505,8,12955,12964
1506,16,12970,12987
1507,6,12973,12980
1508,12,12975,12988
1509,4,12979,12984
1510,8,12985,12994
1511,15,13005,13021
1512,15,13009,13025
1513,15,13029,13045
1514,1,13056,13058
1515,1,13059,13061
1516,1,13061,13063
1517,1,13064,13066
1518,3,13068,13072
1519,9,13076,13086
1520,7,13079,13087
1521,11,13106,13118
1522,19,13107,13127
1523,1,13117,13119
1524,5,13132,13138
1525,1,13138,13140
1526,1,13139,13141
1527,1,13144,13146
1528,3,13157,13161
1529,1,13158,13160
1530,12,13166,13179
1531,1,13184,13186
1532,2,13185,13188
1533,1,13190,13192
1534,18,13205,13224
1535,3,13231,13235
1536,1,13236,13238
1537,2,13242,13245
1538,1,13246,13248
1539,10,13251,13262
1540,2,13257,13260
1541,1,13258,13260
1542,10,13259,13270
1543,15,13278,13294
1544,1,13287,13289
1545,14,13291,13306
1546,10,13314,13325
1547,14,13314,13329
1548,1,13326,13328
1549,1,13329,13331
1550,1,13334,13336
1551,5,13337,13343
1552,4,13354,13359
1553,19,13359,13379
1554,4,13364,13369
1555,4,13371,13376
1556,20,13373,13394
1557,6,13398,13405
1558,2,13401,13404
1559,4,13411,13416
1560,17,13421,13439
1561,4,13433,13438
1562,1,13433,13435
1563,2,13436,13439
1564,3,13438,13442
1565,3,13441,13445
1566,16,13452,13469
1567,17,13460,13478
1568,1,13463,13465
1569,16,13467,13484
1570,6,13471,13478
1571,11,13473,13485
1572,2,13503,13506
1573,11,13513,13525
1574,4,13519,13524
1575,1,13565,13567
1576,7,13568,13576
1577,1,13570,13572
1578,2,13577,13580
1579,3,13579,13583
1580,7,13586,13594
1581,3,13588,13592
1582,1,13600,13602
1583,2,13606,13609
1584,1,13606,13608
1585,2,13612,13615
1586,1,13616,13618
1587,1,13627,13629
1588,2,13638,13641
1589,4,13642,13647
1590,2,13649,13652
1591,2,13652,13655
1592,1,13684,13686
1593,1,13692,13694
1594,1,13695,13697
1595,1,13698,13700
1596,6,13700,13707
1597,4,13724,13729
1598,1,13727,13729
1599,1,13730,13732
1600,13,13739,13753
1601,4,13772,13777
1602,11,13786,13798
1603,1,13787,13789
1604,19,13789,13809
1605,3,13790,13794
1606,1,13798,13800
1607,16,13798,13815
1608,2,13805,13808
1609,7,13808,13816
1610,3,13830,13834
1611,1,13834,13836
1612,1,13843,13845
1613,1,13846,13848
1614,18,13852,13871
1615,12,13852,13865
1616,2,13856,13859
1617,3,13860,13864
1618,4,13867,13872
1619,3,13879,13883
1620,3,13882,13886
1621,1,13887,13889
1622,1,13893,13895
1623,2,13896,13899
1624,2,13913,13916
1625,10,13917,13928
1626,5,13923,13929
1627,2,13925,13928
1628,2,13928,13931
1629,4,13930,13935
1630,3,13930,13934
1631,1,13930,13932
1632,6,13932,13939
1633,1,13934,13936
1634,2,13935,13938
1635,2,13955,13958
1636,1,13960,13962
1637,2,13969,13972
1638,1,13974,13976
1639,1,13984,13986
1640,5,13985,13991
1641,3,13991,13995
1642,12,13995,14008
1643,1,13999,14001
1644,14,14005,14020
1645,1,14008,14010
1646,8,14017,14026
1647,1,14021,14023
1648,1,14043,14045
1649,3,14060,14064
1650,3,14092,14096
1651,3,14092,14096
1652,3,14094,14098
1653,6,14112,14119
1654,6,14120,14127
1655,1,14124,14126
1656,1,14126,14128
1657,10,14153,14164
1658,3,14159,14163
1659,14,14169,14184
1660,6,14171,14178
1661,1,14171,14173
1662,1,14175,14177
1663,1,14197,14199
1664,2,14201,14204
1665,3,14205,14209
1666,1,14205,14207
1667,1,14225,14227
1668,7,14227,14235
1669,1,14240,14242
1670,9,14245,14255
1671,5,14262,14268
1672,2,14277,14280
1673,6,14287,14294
1674,20,14292,14313
1675,2,14293,14296
1676,13,14308,14322
1677,2,14313,14316
1678,2,14327,14330
1679,4,14332,14337
1680,6,14341,14348
1681,2,14350,14353
1682,18,14362,14381
1683,1,14365,14367
1684,10,14375,14386
1685,12,14381,14394
1686,5,14391,14397
1687,16,14404,14421
1688,3,14410,14414
1689,10,14414,14425
1690,1,14419,14421
1691,4,14420,14425
1692,15,14429,14445
1693,4,14432,14437
1694,9,14436,14446
1695,2,14438,14441
1696,4,14448,14453
1697,4,14455,14460
1698,1,14463,14465
1699,1,14477,14479
1700,10,14478,14489
1701,14,14484,14499
1702,1,14489,14491
1703,11,14500,14512
1704,14,14500,14515
1705,3,14516,14520
1706,8,14517,14526
1707,12,14524,14537
1708,6,14534,14541
1709,3,14537,14541
1710,1,14542,14544
1711,4,14565,14570
1712,1,14568,14570
1713,8,14583,14592
1714,2,14585,14588
1715,1,14615,14617
1716,1,14628,14630
1717,1,14630,14632
1718,2,14640,14643
1719,4,14641,14646
1720,1,14651,14653
1721,3,14657,14661
1722,3,14660,14664
1723,6,14679,14686
1724,4,14713,14718
1725,11,14720,14732
1726,6,14729,14736
1727,18,14738,14757
1728,3,14759,14763
1729,1,14761,14763
1730,2,14765,14768
1731,6,14772,14779
1732,7,14800,14808
1733,2,14810,14813
1734,1,14828,14830
1735,1,14845,14847
1736,3,14846,14850
1737,1,14850,14852
1738,11,14855,14867
1739,3,14864,14868
1740,8,14869,14878
1741,12,14872,14885
1742,13,14875,14889
1743,2,14890,14893
1744,2,14892,14895
1745,7,14916,14924
1746,3,14930,14934
1747,2,14931,14934
1748,15,14933,14949
1749,14,14938,14953
1750,4,14940,14945
1751,6,14943,14950
1752,16,14945,14962
1753,2,14947,14950
1754,2,14948,14951
1755,3,14963,14967
1756,19,14972,14992
1757,12,14982,14995
1758,10,14985,14996
1759,8,14998,15007
1760,1,15008,15010
1761,1,15009,15011
1762,15,15015,15031
1763,11,15017,15029
1764,1,15018,15020
1765,7,15022,15030
1766,7,15025,15033
1767,15,15040,15056
1768,6,15051,15058
1769,5,15052,15058
1770,1,15060,15062
1771,5,15077,15083
1772,5,15081,15087
1773,1,15094,15096
1774,2,15096,15099
1775,1,15101,15103
1776,10,15107,15118
1777,3,15130,15134
1778,2,15134,15137
1779,1,15142,15144
1780,1,15143,15145
1781,13,15145,15159
1782,3,15147,15151
1783,18,15151,15170
1784,1,15160,15162
1785,1,15161,15163
1786,3,15171,15175
1787,1,15193,15195
1788,12,15239,15252
1789,1,15242,15244
1790,19,15244,15264
1791,3,15244,15248
1792,2,15263,15266
1793,3,15268,15272
1794,18,15271,15290
1795,9,15278,15288
1796,15,15281,15297
1797,1,15312,15314
1798,8,15314,15323
1799,6,15331,15338
1800,15,15343,15359
1801,4,15350,15355
1802,8,15362,15371
1803,1,15372,15374
1804,1,15372,15374
1805,2,15384,15387
1806,9,15402,15412
1807,20,15403,15424
1808,1,15410,15412
1809,5,15416,15422
1810,2,15418,15421
1811,2,15431,15434
1812,14,15431,15446
1813,4,15463,15468
1814,7,15468,15476
1815,9,15483,15493
1816,1,15503,15505
1817,5,15506,15512
1818,1,15512,15514
1819,8,15513,15522
1820,19,15525,15545
1821,1,15536,15538
1822,5,15539,15545
1823,2,15562,15565
1824,11,15566,15578
1825,3,15573,15577
1826,1,15574,15576
1827,1,15581,15583
1828,6,15601,15608
1829,2,15612,15615
1830,8,15619,15628
1831,5,15626,15632
1832,3,15629,15633
1833,1,15642,15644
1834,8,15667,15676
1835,5,15671,15677
1836,1,15675,15677
1837,2,15684,15687
1838,1,15686,15688
1839,14,15692,15707
1840,3,15699,15703
1841,6,15742,15749
1842,17,15749,15767
1843,7,15752,15760
1844,18,15766,15785
1845,2,15770,15773
1846,1,15771,15773
1847,2,15777,15780
1848,1,15780,15782
1849,20,15783,15804
1850,1,15788,15790
1851,4,15795,15800
1852,10,15795,15806
1853,2,15798,15801
1854,5,15800,15806
1855,7,15807,15815
1856,8,15812,15821
1857,1,15815,15817
1858,8,15831,15840
1859,20,15845,15866
1860,3,15852,15856
1861,4,15853,15858
1862,7,15867,15875
1863,14,15867,15882
1864,2,15890,15893
1865,6,15891,15898
1866,8,15900,15909
1867,8,15909,15918
1868,15,15913,15929
1869,9,15916,15926
1870,6,15919,15926
1871,1,15940,15942
1872,2,15957,15960
1873,12,15958,15971
1874,10,15969,15980
1875,11,15970,15982
1876,7,15978,15986
1877,2,15980,15983
1878,8,15985,15994
1879,3,15990,15994
1880,1,16000,16002
1881,1,16013,16015
1882,4,16044,16049
1883,1,16047,16049
1884,5,16059,16065
1885,2,16062,16065
1886,19,16081,16101
1887,8,16097,16106
1888,5,16102,16108
1889,7,16107,16115
1890,5,16141,16147
1891,3,16154,16158
1892,15,16186,16202
1893,7,16199,16207
1894,12,16214,16227
1895,10,16232,16243
1896,3,16237,16241
1897,1,16249,16251
1898,6,16253,16260
1899,1,16259,16261
1900,4,16270,16275
1901,1,16283,16285
1902,1,16298,16300
1903,11,16306,16318
1904,9,16307,16317
1905,8,16318,16327
1906,1,16319,16321
1907,1,16336,16338
1908,8,16337,16346
1909,2,16344,16347
1910,4,16347,16352
1911,1,16370,16372
1912,1,16373,16375
1913,6,16384,16391
1914,16,16384,16401
1915,10,16396,16407
1916,6,16396,16403
1917,1,16397,16399
1918,1,16410,16412
1919,8,16415,16424
1920,2,16421,16424
1921,1,16422,16424
1922,14,16450,16465
1923,1,16455,16457
1924,3,16461,16465
1925,5,16462,16468
1926,5,16473,16479
1927,1,16501,16503
1928,1,16503,16505
1929,19,16504,16524
1930,12,16518,16531
1931,6,16522,16529
1932,1,16523,16525
1933,7,16542,16550
1934,1,16544,16546
1935,10,16545,16556
1936,2,16564,16567
1937,3,16566,16570
1938,8,16587,16596
1939,8,16593,16602
1940,2,16607,16610
1941,1,16609,16611
1942,1,16614,16616
1943,1,16619,16621
1944,1,16627,16629
1945,1,16627,16629
1946,2,16646,16649
1947,1,16656,16658
1948,20,16657,16678
1949,14,16669,16684
1950,10,16669,16680
1951,3,16687,16691
1952,18,16689,16708
1953,3,16692,16696
1954,3,16719,16723
1955,1,16734,16736
1956,1,16747,16749
1957,7,16752,16760
1958,1,16764,16766
1959,2,16765,16768
1960,11,16774,16786
1961,1,16786,16788
1962,5,16807,16813
1963,4,16815,16820
1964,2,16824,16827
1965,5,16824,16830
1966,10,16824,16835
1967,3,16829,16833
1968,20,16853,16874
1969,1,16859,16861
1970,13,16861,16875
1971,1,16879,16881
1972,9,16885,16895
1973,8,16888,16897
1974,3,16896,16900
1975,2,16908,16911
1976,14,16917,16932
1977,4,16934,16939
1978,7,16939,16947
1979,1,16949,16951
1980,7,16969,16977
1981,15,16980,16996
1982,3,16992,16996
1983,1,16994,16996
1984,3,16995,16999
1985,1,17000,17002
1986,6,17002,17009
1987,1,17009,17011
1988,11,17010,17022
1989,2,17048,17051
1990,4,17051,17056
1991,6,17053,17060
1992,7,17056,17064
1993,1,17058,17060
1994,1,17071,17073
1995,6,17079,17086
1996,2,17091,17094
1997,1,17104,17106
1998,2,17113,17116
1999,6,17115,17122
2000,3,17117,17121
2001,14,17125,17140
2002,3,17126,17130
2003,2,17135,17138
2004,4,17138,17143
2005,20,17142,17163
2006,3,17142,17146
2007,1,17157,17159
2008,1,17159,17161
2009,1,17160,17162
2010,7,17172,17180
2011,7,17180,17188
2012,3,17193,17197
2013,2,17204,17207
2014,14,17206,17221
2015,4,17209,17214
2016,3,17239,17243
2017,1,17239,17241
2018,2,17248,17251
2019,8,17257,17266
2020,9,17257,17267
2021,1,17268,17270
2022,12,17269,17282
2023,3,17281,17285
2024,8,17281,17290
2025,5,17286,17292
2026,4,17288,17293
2027,5,17301,17307
2028,3,17328,17332
2029,1,17339,17341
2030,8,17348,17357
2031,2,17351,17354
2032,2,17352,17355
2033,1,17354,17356
2034,14,17361,17376
2035,14,17364,17379
2036,20,17364,17385
2037,1,17367,17369
2038,7,17367,17375
2039,5,17368,17374
2040,1,17373,17375
2041,4,17378,17383
2042,1,17394,17396
2043,3,17398,17402
2044,2,17421,17424
2045,11,17429,17441
2046,1,17431,17433
2047,1,17435,17437
2048,6,17450,17457
2049,4,17451,17456
2050,1,17452,17454
2051,1,17453,17455
2052,10,17455,17466
2053,12,17462,17475
2054,4,17464,17469
2055,12,17467,17480
2056,18,17468,17487
2057,19,17486,17506
2058,1,17520,17522
2059,3,17558,17562
2060,5,17578,17584
2061,16,17593,17610
2062,1,17602,17604
2063,3,17607,17611
2064,3,17611,17615
2065,6,17611,17618
2066,3,17612,17616
2067,14,17619,17634
2068,3,17622,17626
2069,2,17623,17626
2070,3,17625,17629
2071,10,17640,17651
2072,4,17643,17648
2073,4,17654,17659
2074,3,17655,17659
2075,3,17665,17669
2076,10,17667,17678
2077,3,17673,17677
2078,1,17681,17683
2079,19,17710,17730
2080,1,17730,17732
2081,4,17734,17739
2082,3,17736,17740
2083,6,17736,17743
2084,5,17751,17757
2085,4,17759,17764
2086,2,17772,17775
2087,1,17776,17778
2088,3,17789,17793
2089,2,17801,17804
2090,1,17809,17811
2091,7,17812,17820
2092,3,17817,17821
2093,2,17818,17821
2094,15,17832,17848
2095,8,17847,17856
2096,2,17848,17851
2097,3,17849,17853
2098,2,17850,17853
2099,1,17870,17872
2100,2,17872,17875
2101,1,17886,17888
2102,1,17894,17896
2103,5,17896,17902
2104,1,17915,17917
2105,2,17920,17923
2106,1,17927,17929
2107,9,17930,17940
2108,1,17931,17933
2109,12,17951,17964
2110,4,17970,17975
2111,9,17981,17991
2112,1,17989,17991
2113,16,18002,18019
2114,7,18017,18025
2115,9,18017,18027
2116,1,18023,18025
2117,8,18031,18040
2118,1,18038,18040
2119,8,18042,18051
2120,16,18044,18061
2121,6,18056,18063
2122,1,18074,18076
2123,4,18075,18080
2124,6,18086,18093
2125,1,18088,18090
2126,1,18098,18100
2127,3,18104,18108
2128,12,18110,18123
2129,14,18123,18138
2130,2,18127,18130
2131,2,18140,18143
2132,15,18151,18167
2133,1,18162,18164
2134,2,18167,18170
2135,5,18169,18175
2136,1,18184,18186
2137,17,18192,18210
2138,2,18195,18198
2139,1,18196,18198
2140,3,18223,18227
2141,3,18239,18243
2142,2,18247,18250
2143,2,18249,18252
2144,2,18261,18264
2145,10,18267,18278
2146,9,18277,18287
2147,3,18279,18283
2148,10,18281,18292
2149,1,18298,18300
2150,8,18306,18315
2151,10,18326,18337
2152,3,18327,18331
2153,1,18339,18341
2154,1,18341,18343
2155,1,18351,18353
2156,11,18357,18369
2157,2,18365,18368
2158,1,18385,18387
2159,1,18397,18399
2160,1,18401,18403
2161,6,18404,18411
2162,1,18410,18412
2163,11,18421,18433
2164,1,18438,18440
2165,20,18463,18484
2166,4,18511,18516
2167,13,18514,18528
2168,1,18521,18523
2169,19,18535,18555
2170,7,18541,18549
2171,1,18547,18549
2172,2,18550,18553
2173,3,18552,18556
2174,13,18559,18573
2175,1,18560,18562
2176,14,18563,18578
2177,18,18566,18585
2178,12,18572,18585
2179,5,18598,18604
2180,17,18601,18619
2181,1,18604,18606
2182,1,18620,18622
2183,8,18622,18631
2184,3,18639,18643
2185,2,18659,18662
2186,1,18660,18662
2187,3,18665,18669
2188,2,18669,18672
2189,2,18669,18672
2190,1,18671,18673
2191,3,18672,18676
2192,3,18681,18685
2193,2,18690,18693
2194,1,18692,18694
2195,2,18713,18716
2196,1,18721,18723
2197,2,18721,18724
2198,1,18721,18723
2199,2,18736,18739
2200,4,18738,18743
2201,14,18744,18759
2202,6,18759,18766
2203,8,18761,18770
2204,5,18773,18779
2205,5,18786,18792
2206,1,18791,18793
2207,4,18798,18803
2208,10,18802,18813
2209,2,18803,18806
2210,19,18813,18833
2211,6,18816,18823
2212,1,18818,18820
2213,2,18826,18829
2214,1,18841,18843
2215,7,18842,18850
2216,16,18844,18861
2217,1,18850,18852
2218,1,18850,18852
2219,1,18851,18853
2220,15,18856,18872
2221,5,18857,18863
2222,19,18859,18879
2223,2,18860,18863
2224,1,18869,18871
2225,11,18871,18883
2226,14,18879,18894
2227,1,18880,18882
2228,1,18897,18899
2229,4,18906,18911
2230,1,18910,18912
2231,2,18925,18928
2232,13,18934,18948
2233,2,18952,18955
2234,1,18953,18955
2235,10,18968,18979
2236,5,18978,18984
2237,1,18985,18987
2238,2,18987,18990
2239,2,18989,18992
2240,1,18992,18994
2241,1,18992,18994
2242,6,18999,19006
2243,1,19021,19023
2244,1,19028,19030
2245,9,19032,19042
2246,2,19050,19053
2247,8,19073,19082
2248,3,19073,19077
2249,14,19078,19093
2250,2,19095,19098
2251,2,19102,19105
2252,1,19102,19104
2253,7,19102,19110
2254,5,19105,19111
2255,14,19111,19126
2256,8,19113,19122
2257,1,19116,19118
2258,1,19124,19126
2259,7,19124,19132
2260,1,19139,19141
2261,4,19140,19145
2262,3,19147,19151
2263,1,19152,19154
2264,2,19184,19187
2265,8,19187,19196
2266,1,19193,19195
2267,1,19194,19196
2268,2,19203,19206
2269,3,19207,19211
2270,3,19233,19237
2271,15,19239,19255
2272,1,19250,19252
2273,1,19260,19262
2274,1,19267,19269
2275,2,19272,19275
2276,1,19288,19290
2277,6,19288,19295
2278,15,19303,19319
2279,1,19303,19305
2280,5,19318,19324
2281,5,19324,19330
2282,1,19325,19327
2283,6,19336,19343
2284,5,19339,19345
2285,18,19340,19359
2286,2,19341,19344
2287,3,19349,19353
2288,1,19352,19354
2289,1,19388,19390
2290,15,19400,19416
2291,1,19407,19409
2292,6,19410,19417
2293,1,19425,19427
2294,2,19451,19454
2295,3,19454,19458
2296,7,19461,19469
2297,2,19463,19466
2298,6,19470,19477
2299,1,19471,19473
2300,1,19485,19487
2301,7,19490,19498
2302,5,19498,19504
2303,2,19503,19506
2304,1,19511,19513
2305,4,19513,19518
2306,5,19520,19526
2307,2,19527,19530
2308,11,19544,19556
2309,20,19544,19565
2310,5,19549,19555
2311,17,19561,19579
2312,2,19563,19566
2313,2,19567,19570
2314,1,19590,19592
2315,1,19591,19593
2316,11,19604,19616
2317,1,19609,19611
2318,1,19611,19613
2319,1,19614,19616
2320,3,19624,19628
2321,11,19645,19657
2322,1,19647,19649
2323,2,19650,19653
2324,1,19650,19652
2325,9,19685,19695
2326,20,19710,19731
2327,1,19718,19720
2328,2,19720,19723
2329,8,19748,19757
2330,4,19749,19754
2331,1,19767,19769
2332,17,19791,19809
2333,2,19794,19797
2334,13,19800,19814
2335,2,19801,19804
2336,7,19805,19813
2337,6,19810,19817
2338,2,19812,19815
2339,1,19815,19817
2340,7,19837,19845
2341,3,19844,19848
2342,1,19867,19869
2343,3,19869,19873
2344,2,19883,19886
2345,10,19903,19914
2346,5,19916,19922
2347,4,19920,19925
2348,20,19925,19946
2349,12,19930,19943
2350,1,19935,19937
2351,17,19941,19959
2352,1,19950,19952
2353,1,19976,19978
2354,4,19977,19982
2355,1,19977,19979
2356,16,19979,19996
2357,2,19983,19986
2358,6,19984,19991
2359,2,19993,19996
2360,12,20004,20017
2361,9,20033,20043
2362,1,20055,20057
2363,13,20083,20097
2364,1,20111,20113
2365,6,20128,20135
2366,2,20129,20132
2367,1,20131,20133
2368,1,20148,20150
2369,10,20159,20170
2370,3,20165,20169
2371,2,20170,20173
2372,1,20182,20184
2373,16,20199,20216
2374,14,20204,20219
2375,14,20206,20221
2376,2,20213,20216
2377,9,20220,20230
2378,4,20222,20227
2379,20,20233,20254
2380,6,20235,20242
2381,5,20239,20245
2382,1,20241,20243
2383,14,20241,20256
2384,6,20279,20286
2385,8,20281,20290
2386,1,20291,20293
2387,1,20299,20301
2388,10,20308,20319
2389,1,20331,20333
2390,6,20339,20346
2391,1,20342,20344
2392,3,20344,20348
2393,1,20364,20366
2394,7,20375,20383
2395,2,20403,20406
2396,20,20419,20440
2397,1,20422,20424
2398,9,20422,20432
2399,2,20436,20439
2400,10,20444,20455
2401,7,20459,20467
2402,1,20461,20463
2403,3,20465,20469
2404,1,20470,20472
2405,1,20476,20478
2406,7,20500,20508
2407,6,20521,20528
2408,1,20530,20532
2409,1,20548,20550
2410,14,20548,20563
2411,6,20551,20558
2412,1,20551,20553
2413,11,20569,20581
2414,2,20571,20574
2415,1,20582,20584
2416,15,20592,20608
2417,5,20606,20612
2418,1,20617,20619
2419,14,20628,20643
2420,16,20639,20656
2421,4,20652,20657
2422,20,20654,20675
2423,10,20691,20702
2424,6,20698,20705
2425,1,20699,20701
2426,2,20699,20702
2427,1,20719,20721
2428,2,20722,20725
2429,19,20729,20749
2430,2,20735,20738
2431,15,20750,20766
2432,8,20763,20772
2433,3,20784,20788
2434,1,20793,20795
2435,5,20801,20807
2436,8,20807,20816
2437,10,20807,20818
2438,1,20811,20813
2439,1,20817,20819
2440,2,20822,20825
2441,1,20827,20829
2442,1,20861,20863
2443,11,20864,20876
2444,11,20874,20886
2445,2,20903,20906
2446,20,20909,20930
2447,3,20930,20934
2448,14,20935,20950
2449,1,20941,20943
2450,4,20947,20952
2451,7,20952,20960
2452,1,20954,20956
2453,3,20957,20961
2454,12,20962,20975
2455,2,20964,20967
2456,5,20976,20982
2457,8,20988,20997
2458,1,20990,20992
2459,13,20994,21008
2460,9,21017,21027
2461,8,21045,21054
2462,9,21046,21056
2463,1,21052,21054
2464,1,21052,21054
2465,6,21061,21068
2466,1,21071,21073
2467,14,21128,21143
2468,1,21131,21133
2469,20,21144,21165
2470,15,21147,21163
2471,2,21155,21158
2472,4,21165,21170
2473,1,21169,21171
2474,1,21170,21172
2475,1,21174,21176
2476,4,21195,21200
2477,7,21214,21222
2478,1,21248,21250
2479,1,21267,21269
2480,1,21276,21278
2481,2,21277,21280
2482,1,21281,21283
2483,9,21287,21297
2484,1,21294,21296
2485,1,21305,21307
2486,1,21322,21324
2487,1,21324,21326
2488,14,21337,21352
2489,11,21344,21356
2490,2,21344,21347
2491,1,21352,21354
2492,17,21370,21388
2493,1,21380,21382
2494,2,21402,21405
2495,15,21406,21422
2496,1,21408,21410
2497,16,21421,21438
2498,13,21434,21448
2499,1,21460,21462
2500,2,21465,21468
2501,1,21466,21468
2502,1,21472,21474
2503,7,21484,21492
2504,2,21514,21517
2505,11,21525,21537
2506,3,21536,21540
2507,15,21546,21562
2508,1,21567,21569
2509,5,21568,21574
2510,4,21570,21575
2511,3,21585,21589
2512,17,21588,21606
2513,2,21588,21591
2514,2,21592,21595
2515,4,21603,21608
2516,2,21608,21611
2517,13,21625,21639
2518,8,21630,21639
2519,5,21661,21667
2520,8,21662,21671
2521,1,21662,21664
2522,4,21666,21671
2523,15,21674,21690
2524,1,21692,21694
2525,10,21703,21714
2526,3,21704,21708
2527,7,21712,21720
2528,9,21714,21724
2529,7,21715,21723
2530,11,21729,21741
2531,1,21737,21739
2532,2,21737,21740
